relative_path,pre_sha256,current_sha256,match
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m1_d6_lineage_summary.json,a1d37bd7be386a7ad5f6f68d43bbdc16523d1d8622a42fbbc8b501d2d80a91ce,a1d37bd7be386a7ad5f6f68d43bbdc16523d1d8622a42fbbc8b501d2d80a91ce,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m1_d6_metric_version_registry.parquet,d3e8049add077d7c0e6512551dfb1f9889b970d825e0f0c5cca5e2a5c40e9bf1,d3e8049add077d7c0e6512551dfb1f9889b970d825e0f0c5cca5e2a5c40e9bf1,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m1_d6_prediction_layer_mapping.parquet,fe14a88dbf9a46676ef0660f294aa4d17795b3e0689285add7dd2f9b17bb23c6,fe14a88dbf9a46676ef0660f294aa4d17795b3e0689285add7dd2f9b17bb23c6,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m1_metric_cohort_lineage.parquet,7d42d6cd34966c99bc0fdacaccf2daa51ec70a9a5fbd7ba74f34cac504d14a65,7d42d6cd34966c99bc0fdacaccf2daa51ec70a9a5fbd7ba74f34cac504d14a65,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m1_metric_dictionary.parquet,62261a6a5b3eb4b5a784349c3dd11a4621e17a33fa0543007bf417c2b7cbc6ba,62261a6a5b3eb4b5a784349c3dd11a4621e17a33fa0543007bf417c2b7cbc6ba,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_a00_concentration_decomposition.csv,d29b9308b87c89281d92cb87d8810c1e0f9401c0c0f46ff3757d5140dd530191,d29b9308b87c89281d92cb87d8810c1e0f9401c0c0f46ff3757d5140dd530191,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_a00_concentration_decomposition.parquet,4c7dd20b137d34043f38d6e54b5791c513f5e8739807774c0dfc69d8ca8e81ec,4c7dd20b137d34043f38d6e54b5791c513f5e8739807774c0dfc69d8ca8e81ec,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_alpha_sensitivity.parquet,1866e23e473abfab2dd4bb114608dc4ecfaf36aceb47e304cba1e68fda0bda6c,1866e23e473abfab2dd4bb114608dc4ecfaf36aceb47e304cba1e68fda0bda6c,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_b0_sensitivity.parquet,240a1010b5edf588004f0a9d28d30de1d2a421f5299aa8483320a4d085f84e73,240a1010b5edf588004f0a9d28d30de1d2a421f5299aa8483320a4d085f84e73,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_decision_value_decomposition.csv,8e688310017b25356c7eeeb88f8bf9f4e99847fac6c9ef887ea087f80641553f,8e688310017b25356c7eeeb88f8bf9f4e99847fac6c9ef887ea087f80641553f,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_decision_value_decomposition.parquet,31343d862b064a7e0de6d8a88313e64868840cef5626f518ec9d9fc3db9ff8f6,31343d862b064a7e0de6d8a88313e64868840cef5626f518ec9d9fc3db9ff8f6,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_gate_decomposition.csv,9772def4ca1cbd5517714242b0f68068076fe2e6ee25099dc749676b0db125a9,9772def4ca1cbd5517714242b0f68068076fe2e6ee25099dc749676b0db125a9,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_gate_decomposition.parquet,0794a2926624d4b87ae3236df705df978fcf229b0e791368cf320d3f547f61e5,0794a2926624d4b87ae3236df705df978fcf229b0e791368cf320d3f547f61e5,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_lambda_sensitivity.parquet,70dbfbf50656d37233949f5a3a05399b4ac405df2cbc4e72eeeaf408c64336cb,70dbfbf50656d37233949f5a3a05399b4ac405df2cbc4e72eeeaf408c64336cb,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_near_equivalent_sensitivity.parquet,1a64da91da11e37982d53c13c4d51e26d09fd1cfdf1e5699335cfcdee8319880,1a64da91da11e37982d53c13c4d51e26d09fd1cfdf1e5699335cfcdee8319880,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_parameter_action_family.parquet,0dc4c3800b863b49afc5ee0c9a88d438054a361c4d737be04e9c637c59fcfbc7,0dc4c3800b863b49afc5ee0c9a88d438054a361c4d737be04e9c637c59fcfbc7,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_parameter_cost_strata.parquet,02387fd226c08912a85de5d69b6cfe410b769a69f4b1baa75bf85f1cb533868e,02387fd226c08912a85de5d69b6cfe410b769a69f4b1baa75bf85f1cb533868e,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_parameter_reasonableness_summary.json,2f75ea73c7f928886c11e2971052de3dcb05a0c3eacbd0a81228f031407df473,2f75ea73c7f928886c11e2971052de3dcb05a0c3eacbd0a81228f031407df473,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_parameter_role_audit.parquet,cf1c61677b7a64da8b07d9ad65ef3b0f4e64e82957f891bfc04bc66b0dd39017,cf1c61677b7a64da8b07d9ad65ef3b0f4e64e82957f891bfc04bc66b0dd39017,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_physical_gate_parameter_audit.parquet,c34f530dd110e5db508e04e0712e3f7f9ff012b10e0490b9b3716726595209f8,c34f530dd110e5db508e04e0712e3f7f9ff012b10e0490b9b3716726595209f8,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_pnb_action_summary.parquet,4c067c35ff34862004977e87c855327c77a6a57c443ce21f47c77ee5fca79192,4c067c35ff34862004977e87c855327c77a6a57c443ce21f47c77ee5fca79192,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_pnb_audit_registry.json,7f42bf5a28c866636fe08a12b3a39c74f54650cf206b5047949db270624b9212,7f42bf5a28c866636fe08a12b3a39c74f54650cf206b5047949db270624b9212,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_pnb_audit_summary.json,9797a274e7b8df71d4e907e20c479923206dd8e94a8c0e444ed8715f871dfe26,9797a274e7b8df71d4e907e20c479923206dd8e94a8c0e444ed8715f871dfe26,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_pnb_channel_composition.parquet,6970d0431b47321af39777946afb881a32e45a12dc735ab7b45d9bdd4227cda3,6970d0431b47321af39777946afb881a32e45a12dc735ab7b45d9bdd4227cda3,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_pnb_cost_strata.parquet,65701d58842d11a3adcf1f94870d0848491e3716ba34072f29560e86fa43fb6c,65701d58842d11a3adcf1f94870d0848491e3716ba34072f29560e86fa43fb6c,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_pnb_failure_decomposition.parquet,6b6fbb1d5f5402fbb680f56dba2f572622e5060f49798296cc7e98b216ebb0c8,6b6fbb1d5f5402fbb680f56dba2f572622e5060f49798296cc7e98b216ebb0c8,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_pnb_family_summary.parquet,5235140411d38424468eb597181dc5e1ab030bb10898446e576292cc718f4a08,5235140411d38424468eb597181dc5e1ab030bb10898446e576292cc718f4a08,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_pnb_formula_identity.parquet,9d84653e83790eca3452c6c99b23a84f31da5f5e54b2aa617a6a4d8cc9179abc,9d84653e83790eca3452c6c99b23a84f31da5f5e54b2aa617a6a4d8cc9179abc,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_pnb_mc_stability.parquet,39259e80e3b6c1fda9860d780d8c484e82c3a624592fe8011dfe69c9b73ac379,39259e80e3b6c1fda9860d780d8c484e82c3a624592fe8011dfe69c9b73ac379,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_pnb_snapshot_action.parquet,99171699205ff80bbb3391cd418a805707c51631cd05db75f52a46cdf8ae7d1b,99171699205ff80bbb3391cd418a805707c51631cd05db75f52a46cdf8ae7d1b,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_pnb_stage_summary.parquet,cfe48f0450358721b3548f2f77c8618a1b3e0fd81b9fab7e3540b7253f85c06a,cfe48f0450358721b3548f2f77c8618a1b3e0fd81b9fab7e3540b7253f85c06a,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_q0_sensitivity.parquet,9d6adf0918bb294e7d4ba16c3fe94dcaf313a256c5a98b32a0ffbdca84557429,9d6adf0918bb294e7d4ba16c3fe94dcaf313a256c5a98b32a0ffbdca84557429,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_r0_q0_joint_sensitivity.parquet,df95dc961228ad3c95c3da02f0702b4b6e3314e1683ac96688c0407c5c571bd5,df95dc961228ad3c95c3da02f0702b4b6e3314e1683ac96688c0407c5c571bd5,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_r0_sensitivity.parquet,3db24f7c5c27b042a70433efe7c8e0241c60c2741ebc1401c11147a3c4351333,3db24f7c5c27b042a70433efe7c8e0241c60c2741ebc1401c11147a3c4351333,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_score_gap_analysis.csv,053f2ddd99af18e82b5b2c98daf3dda8765f190765c4acb5f66a72f419200504,053f2ddd99af18e82b5b2c98daf3dda8765f190765c4acb5f66a72f419200504,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_score_gap_analysis.parquet,3fb30324f66fba0c02a71a3b18937da90e80d24c9094ed81a4591d7d4dd12ea0,3fb30324f66fba0c02a71a3b18937da90e80d24c9094ed81a4591d7d4dd12ea0,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_snapshot_retained_action_count.csv,ea543bf7a7ef1629d6c8daef978b654359e76ad06a03352228f88d64cd9bf38d,ea543bf7a7ef1629d6c8daef978b654359e76ad06a03352228f88d64cd9bf38d,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_snapshot_retained_action_count.parquet,8f6fdeb3655d2630540089bddc39aa1744f876794384d29b070a95a5108b5714,8f6fdeb3655d2630540089bddc39aa1744f876794384d29b070a95a5108b5714,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_snapshot_retained_action_summary.csv,7ca71a6fdeb42a3acdb02491b3be2b4df5561d01dd4cea8ddd35494886bc39f8,7ca71a6fdeb42a3acdb02491b3be2b4df5561d01dd4cea8ddd35494886bc39f8,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_snapshot_retained_action_summary.parquet,7b7fb9fbb329ba80c5bfd0ddac33b8bc7469b7212103dba45728b81891332e62,7b7fb9fbb329ba80c5bfd0ddac33b8bc7469b7212103dba45728b81891332e62,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_threshold_margin_rows.csv,6608523b3ba1d63671f0be3e7a955b779b7fb172ed5b09c6833cd297acf3aa68,6608523b3ba1d63671f0be3e7a955b779b7fb172ed5b09c6833cd297acf3aa68,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_threshold_margin_rows.parquet,ff530c9e3bcf8bf724f5cda1ea7e956cf8d6604bd6f2211ec35af262fe5877b1,ff530c9e3bcf8bf724f5cda1ea7e956cf8d6604bd6f2211ec35af262fe5877b1,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_threshold_margin_summary.csv,7ec13064f46249970f5df686610c74588ce2c2b596fb9c944c324925404d2f8e,7ec13064f46249970f5df686610c74588ce2c2b596fb9c944c324925404d2f8e,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\audits\m4_threshold_margin_summary.parquet,e262f0f874f8afc17b3e8dbc4b93ba0d21dd7d29dcc2f8028b5608aa495f36c9,e262f0f874f8afc17b3e8dbc4b93ba0d21dd7d29dcc2f8028b5608aa495f36c9,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\checkpoints\m1_evaluation.json,2f0e5008de40f530f4cdea976baf29eb40e583a327b0c5372de38aca526bc704,2f0e5008de40f530f4cdea976baf29eb40e583a327b0c5372de38aca526bc704,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\checkpoints\m1_fit.json,3e148df3f1cdb2aa39dc7790e29adb5547d3e93abada9819280ed4b8d44d73b7,3e148df3f1cdb2aa39dc7790e29adb5547d3e93abada9819280ed4b8d44d73b7,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\checkpoints\m2_evaluation.json,dd1bd77e17ec0e146c92dfc683f76ae16bfa93d30c83ec8a43347db2b5366e12,dd1bd77e17ec0e146c92dfc683f76ae16bfa93d30c83ec8a43347db2b5366e12,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\checkpoints\m2_fit.json,182a1939e1578838c69d459aae52c4413e745796f306b19325c23b984e24ef48,182a1939e1578838c69d459aae52c4413e745796f306b19325c23b984e24ef48,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\checkpoints\m3_contract.json,c8fd8c51cd3a0b4eeae8f950ff22db574552b6eff9b6f11ad6d6c8e5bc3a8bdd,c8fd8c51cd3a0b4eeae8f950ff22db574552b6eff9b6f11ad6d6c8e5bc3a8bdd,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\checkpoints\m3_evaluation.json,3da12e0418da23c73b8a191fb2b00c4ff89bc094acd36d50914841a00c2907a2,3da12e0418da23c73b8a191fb2b00c4ff89bc094acd36d50914841a00c2907a2,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\checkpoints\m4_evaluation.json,fedc2e256098245dde4bfd99f4398000649dfaf2c91d7300be1a2df2d22fef16,fedc2e256098245dde4bfd99f4398000649dfaf2c91d7300be1a2df2d22fef16,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\checkpoints\m4_fit.json,5c1a9976dc415c79aa7f25b07834204fc0d5c251aeebe3933b0675de9da25cf7,5c1a9976dc415c79aa7f25b07834204fc0d5c251aeebe3933b0675de9da25cf7,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\config_sources.json,40470ee3fa2c247ba4909bbd1f45d9ad811be00c2759fc1a47b6a5031a3a5f2d,40470ee3fa2c247ba4909bbd1f45d9ad811be00c2759fc1a47b6a5031a3a5f2d,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\failure_records.parquet,3856706e10c6231709181e3837c49fd6936cb11fc72264fe438a9133ef7e6e5a,3856706e10c6231709181e3837c49fd6936cb11fc72264fe438a9133ef7e6e5a,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_cost_strata_parameter_response.pdf,ebdace158d0534c9140c6e8593e10b13b74251263fced479be3c83201d08554a,ebdace158d0534c9140c6e8593e10b13b74251263fced479be3c83201d08554a,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_cost_strata_parameter_response.png,f104fb351ee75fc76936c7003975863a5c2b972f323504be83d90ecb412986c0,f104fb351ee75fc76936c7003975863a5c2b972f323504be83d90ecb412986c0,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_cost_strata_parameter_response.svg,e4b75f83613356136e085c994afef0503cca43938b9686a0931d7b2603a1dbb7,e4b75f83613356136e085c994afef0503cca43938b9686a0931d7b2603a1dbb7,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_parameter_stability.pdf,96a24058f959950f926f6a58590c76aa1866c436d16579b19a8d430087f43d9c,96a24058f959950f926f6a58590c76aa1866c436d16579b19a8d430087f43d9c,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_parameter_stability.png,646b933d2dfd8476eb7e39e86f5b0b864b348e16b5267781f6ad849fecfd1c5f,646b933d2dfd8476eb7e39e86f5b0b864b348e16b5267781f6ad849fecfd1c5f,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_parameter_stability.svg,7d9f08769df8c7213b7af60c7f5d10a78d42eda75e61d0f6e4ea1fbc6f96121d,7d9f08769df8c7213b7af60c7f5d10a78d42eda75e61d0f6e4ea1fbc6f96121d,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_pnb_a_recovered_vs_implementation.pdf,ce726c5e69a72dc23fbe0a62af0255d094adc0afbc1de71e1028cac45f3201ff,ce726c5e69a72dc23fbe0a62af0255d094adc0afbc1de71e1028cac45f3201ff,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_pnb_a_recovered_vs_implementation.png,42ccc3a3b6545208c3dc5d597e1d58bf538309327d13d5773f3176e976dba78f,42ccc3a3b6545208c3dc5d597e1d58bf538309327d13d5773f3176e976dba78f,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_pnb_a_recovered_vs_implementation.svg,972a42d8bae7fc99eff16411d8b1fbb89c25485907658f974686376f511839ce,972a42d8bae7fc99eff16411d8b1fbb89c25485907658f974686376f511839ce,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_pnb_b_probability_by_action_cost.pdf,54c16280975962ca8c737a0a4c7d0288cc1e77ae6400ce01e52205f9bf2e79ea,54c16280975962ca8c737a0a4c7d0288cc1e77ae6400ce01e52205f9bf2e79ea,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_pnb_b_probability_by_action_cost.png,d371cf4e3796a0546adb83b792c71b4839d000f47fc93552ba91ace64bbb3441,d371cf4e3796a0546adb83b792c71b4839d000f47fc93552ba91ace64bbb3441,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_pnb_b_probability_by_action_cost.svg,e9c71496c022c240a65d93d18613d9e3ff96ebb41a45dabedbaee86a8e2f4386,e9c71496c022c240a65d93d18613d9e3ff96ebb41a45dabedbaee86a8e2f4386,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_pnb_c_gate_loss_decomposition.pdf,94a71c460c4de6a5d439ff01115d80a7a4b6dc85ccd2b5a80bb6cee83e533956,94a71c460c4de6a5d439ff01115d80a7a4b6dc85ccd2b5a80bb6cee83e533956,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_pnb_c_gate_loss_decomposition.png,9c7c2fd8df61f2596a055f1dd343931f1be98b643cdf898ff2dfbba4f23e6745,9c7c2fd8df61f2596a055f1dd343931f1be98b643cdf898ff2dfbba4f23e6745,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_pnb_c_gate_loss_decomposition.svg,939e22f12aa9e32723cf0aee2b89533263d1a6f7df1e94ee78e0f0594600d992,939e22f12aa9e32723cf0aee2b89533263d1a6f7df1e94ee78e0f0594600d992,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_q0_retention_curve.pdf,5b335d13cf63eae9a645f65cb197968f9e79ec3a390958184b4eac83a0efcded,5b335d13cf63eae9a645f65cb197968f9e79ec3a390958184b4eac83a0efcded,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_q0_retention_curve.png,d0dee330a77ad6d58780509f512223fd20aba6390842cf09dd78e290c823487e,d0dee330a77ad6d58780509f512223fd20aba6390842cf09dd78e290c823487e,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_q0_retention_curve.svg,e3dbf8a5f00c8ebbcc81358d5743bb4d6d6aa3d2b58eb7ab26bec3ed1067ad88,e3dbf8a5f00c8ebbcc81358d5743bb4d6d6aa3d2b58eb7ab26bec3ed1067ad88,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_r0_q0_joint_heatmap.pdf,59f559d7affec0355f079621fcb23e898cd681c53dc7ad0b675d9ebbfe087198,59f559d7affec0355f079621fcb23e898cd681c53dc7ad0b675d9ebbfe087198,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_r0_q0_joint_heatmap.png,1333cdaabdca6ef15a777e0cc680bf7b5538feb43e295cb0a0ddc1b416899de1,1333cdaabdca6ef15a777e0cc680bf7b5538feb43e295cb0a0ddc1b416899de1,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\audit\m4_r0_q0_joint_heatmap.svg,4221e965392e241df674958c37faa186ba5c4731347713322e31aa3b4a25d245,4221e965392e241df674958c37faa186ba5c4731347713322e31aa3b4a25d245,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig01_execution_risk_validity.pdf,d3a49ea13d3ccd85e44bd0d55d8e9c169156ef4cdb0302b53e92d85209fb393e,d3a49ea13d3ccd85e44bd0d55d8e9c169156ef4cdb0302b53e92d85209fb393e,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig01_execution_risk_validity.png,5f1bc6bfa36af4cb354108222d3752495f7ac5c5ecfc57aeede6073d58ba7e61,5f1bc6bfa36af4cb354108222d3752495f7ac5c5ecfc57aeede6073d58ba7e61,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig01_execution_risk_validity.svg,12ebfabecb6bfe56e5031126f7911b9fb8648e97b89ee90407592f73f009aa76,12ebfabecb6bfe56e5031126f7911b9fb8648e97b89ee90407592f73f009aa76,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig02_channel_reconstruction.pdf,29e698b8c574bee5404757b1c4cb06ebe9a1b9ce08024a91d7a1c293fd501630,29e698b8c574bee5404757b1c4cb06ebe9a1b9ce08024a91d7a1c293fd501630,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig02_channel_reconstruction.png,72e1a561c4f168e2a4509e3765e74e72b712bc060c08e8753f8abd1532eee177,72e1a561c4f168e2a4509e3765e74e72b712bc060c08e8753f8abd1532eee177,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig02_channel_reconstruction.svg,cd279725aa90d9178c145565923b7e518f6f70e1ab67c767bd03c8a0f68772e3,cd279725aa90d9178c145565923b7e518f6f70e1ab67c767bd03c8a0f68772e3,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig03_action_response_library.pdf,09754e17b77326881ac7a8f0e322a68e1387066e42b104db9834455b7052b224,09754e17b77326881ac7a8f0e322a68e1387066e42b104db9834455b7052b224,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig03_action_response_library.png,28ec2ea44f58c8187c2dd35ab0a8b3ee2f52c9c9a3fdf2ea907b776c4cce4349,28ec2ea44f58c8187c2dd35ab0a8b3ee2f52c9c9a3fdf2ea907b776c4cce4349,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig03_action_response_library.svg,9639e44cb63e987ddeb33bec865e8f5f3153feefa6a6da77a7fe5e81125b67b4,9639e44cb63e987ddeb33bec865e8f5f3153feefa6a6da77a7fe5e81125b67b4,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig04_screening_and_recommendation.pdf,57f1233c66e27d92c4af888aac34c744d21db51c41d7807cf2191bd73c9ad3fb,57f1233c66e27d92c4af888aac34c744d21db51c41d7807cf2191bd73c9ad3fb,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig04_screening_and_recommendation.png,e83b1e0787d1d8e16be409a1d611e6ecd6f6bcd8e5dd9799845229a67ccb37b0,e83b1e0787d1d8e16be409a1d611e6ecd6f6bcd8e5dd9799845229a67ccb37b0,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig04_screening_and_recommendation.svg,2672ce58072bf079f771ac91acd8a64a148c29f59b7e7f46ace535e6f519e175,2672ce58072bf079f771ac91acd8a64a148c29f59b7e7f46ace535e6f519e175,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig05_representative_episode.pdf,d556a5dfac1f15a83665aa8be12ef842b99511bf9daec1a97b0efd70d9f015c4,d556a5dfac1f15a83665aa8be12ef842b99511bf9daec1a97b0efd70d9f015c4,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig05_representative_episode.png,d045bba33da5d54574acdb914d68df9412747722d7bf9ddd464b9cf7c9fa3538,d045bba33da5d54574acdb914d68df9412747722d7bf9ddd464b9cf7c9fa3538,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\core\fig05_representative_episode.svg,a069fa47448534e5589a72961bb6ed9f052dea04d310bdaed71abe3f9bd4af80,a069fa47448534e5589a72961bb6ed9f052dea04d310bdaed71abe3f9bd4af80,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\figures\figure_metadata.json,92fa99ddae79ca1665c2beeab7f36163116df675faec7d417240915c10fb261b,92fa99ddae79ca1665c2beeab7f36163116df675faec7d417240915c10fb261b,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\implementation_manifest.json,b87790b326de4b992b911dcf8214e2911e941d7a90ec79edab54598a4e853d30,b87790b326de4b992b911dcf8214e2911e941d7a90ec79edab54598a4e853d30,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\input_audit.json,ed4ce3bdc70d41a6d5d6492639d678c262db7022dd32206f03303d815e82359c,ed4ce3bdc70d41a6d5d6492639d678c262db7022dd32206f03303d815e82359c,True
output_logs\POST_REFACTOR_BASELINE_FILES_20260727_113547\overall_run\fast\logs\M4_PNB_AUDIT_20260726_233155.log,f41ad65b23ef95bebb9c2a9b52b4de6c0469c6b92f13dc96dff0e94e019bf1e9,f41ad65b23ef95bebb9c2a9b52b4de6c0469c6b92f13dc96dff0e94e019bf1e9,True
